Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
04-11-13_No60_102061,4868,3568,788,81,125,0,2574,1300,60,L,UpperFishtail,47,300350.37,1454589.9,1453677.98,-1.57752959101518,6.66949808985788,53,Directed
04-11-13_No60_102061,4868,3568,788,81,125,0,2574,1300,60,L,LowerFishtail,129,129350.24,1454589.9,1453677.98,-2.4199555201454,6.66949808985788,53,Directed
04-11-13_No60_102061,4868,3568,788,81,125,0,2574,1300,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.66949808985788,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,HeadCrest,22,911.92,1454589.9,1453677.98,-7.37468229626033,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,DenseFeathers,63,25956.24,1454589.9,1453677.98,-4.02606724107353,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,LowerEyeSpots,355,354602.75,1454589.9,1453677.98,-1.41148113537953,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,UpperEyeSpots,535,619179.94,1454589.9,1453677.98,-0.854083359096807,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,UpperFishtail,41,300350.37,1454589.9,1453677.98,-1.57752959101518,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,6.92362862813843,53,Directed
04-11-13_No60_109028,7732,4014,1016,80,121,0,2797,3718,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.92362862813843,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,LowerEyeSpots,128,354602.75,1454589.9,1453677.98,-1.41148113537953,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,UpperEyeSpots,368,619179.94,1454589.9,1453677.98,-0.854083359096807,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,UpperFishtail,179,300350.37,1454589.9,1453677.98,-1.57752959101518,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,LowerFishtail,106,129350.24,1454589.9,1453677.98,-2.4199555201454,6.66057514983969,53,Directed
04-11-13_No60_118269,5145,3944,781,96,0,53,3014,1201,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.66057514983969,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,Body,107,6684.77,1454589.9,1453677.98,-5.38264747962988,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,HeadCrest,122,911.92,1454589.9,1453677.98,-7.37468229626033,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,DenseFeathers,69,25956.24,1454589.9,1453677.98,-4.02606724107353,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,LowerEyeSpots,521,354602.75,1454589.9,1453677.98,-1.41148113537953,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,UpperEyeSpots,275,619179.94,1454589.9,1453677.98,-0.854083359096807,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,UpperFishtail,16,300350.37,1454589.9,1453677.98,-1.57752959101518,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,LowerFishtail,284,129350.24,1454589.9,1453677.98,-2.4199555201454,7.23993259132047,53,Directed
04-11-13_No60_125497,9061,6151,1394,92,456,0,4209,2910,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,7.23993259132047,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,DenseFeathers,25,25956.24,1454589.9,1453677.98,-4.02606724107353,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,3.2188758248682,53,Directed
04-11-13_No60_135083,25,25,25,0,0,0,0,0,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,3.2188758248682,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,DenseFeathers,20,25956.24,1454589.9,1453677.98,-4.02606724107353,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,LowerEyeSpots,59,354602.75,1454589.9,1453677.98,-1.41148113537953,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,UpperEyeSpots,15,619179.94,1454589.9,1453677.98,-0.854083359096807,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,4.54329478227,53,Directed
04-11-13_No60_169499,337,229,94,0,41,0,94,108,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,4.54329478227,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,Body,42,6684.77,1454589.9,1453677.98,-5.38264747962988,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,DenseFeathers,155,25956.24,1454589.9,1453677.98,-4.02606724107353,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,LowerEyeSpots,313,354602.75,1454589.9,1453677.98,-1.41148113537953,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,UpperEyeSpots,16,619179.94,1454589.9,1453677.98,-0.854083359096807,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,LowerFishtail,88,129350.24,1454589.9,1453677.98,-2.4199555201454,6.48463523563525,53,Directed
04-11-13_No60_171221,6733,4324,655,25,156,0,3488,2409,60,L,Leg,41,13503.73,1454589.9,1453677.98,-4.67951334062883,6.48463523563525,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,Body,54,6684.77,1454589.9,1453677.98,-5.38264747962988,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,DenseFeathers,280,25956.24,1454589.9,1453677.98,-4.02606724107353,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,LowerEyeSpots,59,354602.75,1454589.9,1453677.98,-1.41148113537953,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,LowerFishtail,120,129350.24,1454589.9,1453677.98,-2.4199555201454,6.36475075685191,53,Directed
04-11-13_No60_178615,7194,4792,581,155,23,0,4033,2402,60,L,Leg,68,13503.73,1454589.9,1453677.98,-4.67951334062883,6.36475075685191,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,LowerEyeSpots,49,354602.75,1454589.9,1453677.98,-1.41148113537953,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,3.89182029811063,53,Directed
04-11-13_No60_186135,1274,874,49,86,0,0,739,400,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,3.89182029811063,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,Body,41,6684.77,1454589.9,1453677.98,-5.38264747962988,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,DenseFeathers,135,25956.24,1454589.9,1453677.98,-4.02606724107353,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,LowerEyeSpots,326,354602.75,1454589.9,1453677.98,-1.41148113537953,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,UpperEyeSpots,59,619179.94,1454589.9,1453677.98,-0.854083359096807,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,UpperFishtail,50,300350.37,1454589.9,1453677.98,-1.57752959101518,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,LowerFishtail,211,129350.24,1454589.9,1453677.98,-2.4199555201454,6.77992190747225,53,Directed
04-11-13_No60_193734,6882,4882,880,40,209,0,3753,2000,60,L,Leg,58,13503.73,1454589.9,1453677.98,-4.67951334062883,6.77992190747225,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,Body,104,6684.77,1454589.9,1453677.98,-5.38264747962988,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,Scales,8,4049.94,1454589.9,1453677.98,-5.88377721801282,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,DenseFeathers,83,25956.24,1454589.9,1453677.98,-4.02606724107353,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,LowerEyeSpots,632,354602.75,1454589.9,1453677.98,-1.41148113537953,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,UpperEyeSpots,23,619179.94,1454589.9,1453677.98,-0.854083359096807,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,UpperFishtail,13,300350.37,1454589.9,1453677.98,-1.57752959101518,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,LowerFishtail,352,129350.24,1454589.9,1453677.98,-2.4199555201454,7.22620901010067,53,Directed
04-11-13_No60_201377,7293,5250,1375,132,419,0,3324,2043,60,L,Leg,160,13503.73,1454589.9,1453677.98,-4.67951334062883,7.22620901010067,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,Body,59,6684.77,1454589.9,1453677.98,-5.38264747962988,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,HeadCrest,29,911.92,1454589.9,1453677.98,-7.37468229626033,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,DenseFeathers,280,25956.24,1454589.9,1453677.98,-4.02606724107353,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,LowerEyeSpots,168,354602.75,1454589.9,1453677.98,-1.41148113537953,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,UpperEyeSpots,8,619179.94,1454589.9,1453677.98,-0.854083359096807,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,UpperFishtail,25,300350.37,1454589.9,1453677.98,-1.57752959101518,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,LowerFishtail,178,129350.24,1454589.9,1453677.98,-2.4199555201454,6.83410873881384,53,Directed
04-11-13_No60_216754,6534,4503,929,202,337,0,3035,2031,60,L,Leg,182,13503.73,1454589.9,1453677.98,-4.67951334062883,6.83410873881384,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,Body,42,6684.77,1454589.9,1453677.98,-5.38264747962988,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,DenseFeathers,102,25956.24,1454589.9,1453677.98,-4.02606724107353,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,LowerEyeSpots,552,354602.75,1454589.9,1453677.98,-1.41148113537953,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,UpperEyeSpots,141,619179.94,1454589.9,1453677.98,-0.854083359096807,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,LowerFishtail,229,129350.24,1454589.9,1453677.98,-2.4199555201454,7.13169851046691,53,Directed
04-11-13_No60_224111,7222,5153,1251,30,447,0,3425,2069,60,L,Leg,185,13503.73,1454589.9,1453677.98,-4.67951334062883,7.13169851046691,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,DenseFeathers,222,25956.24,1454589.9,1453677.98,-4.02606724107353,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,LowerEyeSpots,295,354602.75,1454589.9,1453677.98,-1.41148113537953,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,LowerFishtail,89,129350.24,1454589.9,1453677.98,-2.4199555201454,6.63068338564237,53,Directed
04-11-13_No60_231828,6223,5002,758,266,236,0,3742,1221,60,L,Leg,152,13503.73,1454589.9,1453677.98,-4.67951334062883,6.63068338564237,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,Scales,14,4049.94,1454589.9,1453677.98,-5.88377721801282,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,DenseFeathers,120,25956.24,1454589.9,1453677.98,-4.02606724107353,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,LowerEyeSpots,46,354602.75,1454589.9,1453677.98,-1.41148113537953,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.19295685089021,53,Directed
04-11-13_No60_239565,769,550,180,0,0,0,370,219,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.19295685089021,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,LowerEyeSpots,27,354602.75,1454589.9,1453677.98,-1.41148113537953,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,UpperEyeSpots,207,619179.94,1454589.9,1453677.98,-0.854083359096807,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,UpperFishtail,32,300350.37,1454589.9,1453677.98,-1.57752959101518,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.5834963087817,53,Directed
04-11-13_No60_315407,1196,922,266,154,0,0,502,274,60,L,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.5834963087817,53,Directed
04-11-13_No60_338491,1352,1206,355,51,0,0,800,146,60,L,Body,29,6684.77,1454589.9,1453677.98,-5.38264747962988,5.87211778947542,53,Directed
04-11-13_No60_338491,1352,1206,355,51,0,0,800,146,60,L,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.87211778947542,53,Directed
04-11-13_No60_338491,1352,1206,355,51,0,0,800,146,60,L,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.87211778947542,53,Directed
04-11-13_No60_338491,1352,1206,355,51,0,0,800,146,60,L,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.87211778947542,53,Directed
