Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleImageFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No61_191199,187,175,175,0,0,0,0,12,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
05-19-12_No61_233978,1824,1280,782,8,0,0,490,544,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,Leg,15,61304.72,354653,339001.92,-1.75528300830982,3.78418963391826,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,3.78418963391826,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,3.78418963391826,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,3.78418963391826,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,BrownWingBrownBody,29,117666.78,354653,339001.92,-1.10328311521892,3.78418963391826,46,Directed
05-19-12_No61_236621,7738,4853,1110,146,44,26,3527,2885,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,3.78418963391826,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
05-19-12_No61_248933,11,11,11,0,0,0,0,0,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,Directed
05-19-12_No61_80345,788,576,244,0,0,0,332,212,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.44673737166631,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,5.44673737166631,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,5.44673737166631,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.44673737166631,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,5.44673737166631,46,Directed
05-19-12_No61_91177,1293,774,115,0,232,0,427,519,61,L,BrownTail,232,35573.02,354653,339001.92,-2.29955236129199,5.44673737166631,46,Directed
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
05-19-12_No61_97634,1852,1333,452,143,0,0,738,519,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
05-20-12_No46_120867,291,259,83,18,0,0,158,32,46,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
05-20-12_No46_120867,291,259,83,18,0,0,158,32,46,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
05-20-12_No46_120867,291,259,83,18,0,0,158,32,46,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
05-20-12_No46_120867,291,259,83,18,0,0,158,32,46,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
05-20-12_No46_120867,291,259,83,18,0,0,158,32,46,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
05-20-12_No46_120867,291,259,83,18,0,0,158,32,46,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
05-20-12_No46_154096,1040,864,92,0,0,0,772,176,46,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
05-20-12_No46_154096,1040,864,92,0,0,0,772,176,46,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
05-20-12_No46_154096,1040,864,92,0,0,0,772,176,46,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
05-20-12_No46_154096,1040,864,92,0,0,0,772,176,46,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
05-20-12_No46_154096,1040,864,92,0,0,0,772,176,46,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
05-20-12_No46_154096,1040,864,92,0,0,0,772,176,46,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
05-20-12_No46_186550,59,59,59,0,0,0,0,0,46,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
05-20-12_No46_186550,59,59,59,0,0,0,0,0,46,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
05-20-12_No46_186550,59,59,59,0,0,0,0,0,46,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
05-20-12_No46_186550,59,59,59,0,0,0,0,0,46,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
05-20-12_No46_186550,59,59,59,0,0,0,0,0,46,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
05-20-12_No46_186550,59,59,59,0,0,0,0,0,46,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
05-20-12_No50_100878,419,311,181,0,0,0,130,108,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,Directed
05-20-12_No50_100878,419,311,181,0,0,0,130,108,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,Directed
05-20-12_No50_100878,419,311,181,0,0,0,130,108,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,Directed
05-20-12_No50_100878,419,311,181,0,0,0,130,108,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,Directed
05-20-12_No50_100878,419,311,181,0,0,0,130,108,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,Directed
05-20-12_No50_100878,419,311,181,0,0,0,130,108,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,Directed
05-20-12_No50_110057,421,343,335,0,8,0,0,78,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,2.07944154167984,51,Directed
05-20-12_No50_110057,421,343,335,0,8,0,0,78,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,2.07944154167984,51,Directed
05-20-12_No50_110057,421,343,335,0,8,0,0,78,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,2.07944154167984,51,Directed
05-20-12_No50_110057,421,343,335,0,8,0,0,78,50,L,HeadCrest,8,15651.08,354653,339001.92,-3.12059992246667,2.07944154167984,51,Directed
05-20-12_No50_110057,421,343,335,0,8,0,0,78,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,2.07944154167984,51,Directed
05-20-12_No50_110057,421,343,335,0,8,0,0,78,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,2.07944154167984,51,Directed
05-20-12_No50_114726,7420,5241,2626,1055,233,0,1327,2179,50,L,Leg,36,61304.72,354653,339001.92,-1.75528300830982,5.4510384535657,51,Directed
05-20-12_No50_114726,7420,5241,2626,1055,233,0,1327,2179,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,5.4510384535657,51,Directed
05-20-12_No50_114726,7420,5241,2626,1055,233,0,1327,2179,50,L,GreenNeck,17,65266.26,354653,339001.92,-1.69266463609536,5.4510384535657,51,Directed
05-20-12_No50_114726,7420,5241,2626,1055,233,0,1327,2179,50,L,HeadCrest,20,15651.08,354653,339001.92,-3.12059992246667,5.4510384535657,51,Directed
05-20-12_No50_114726,7420,5241,2626,1055,233,0,1327,2179,50,L,BrownWingBrownBody,160,117666.78,354653,339001.92,-1.10328311521892,5.4510384535657,51,Directed
05-20-12_No50_114726,7420,5241,2626,1055,233,0,1327,2179,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.4510384535657,51,Directed
05-20-12_No50_25003,330,286,286,0,0,0,0,44,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,NonDirected
05-20-12_No50_25003,330,286,286,0,0,0,0,44,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,NonDirected
05-20-12_No50_25003,330,286,286,0,0,0,0,44,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,NonDirected
05-20-12_No50_25003,330,286,286,0,0,0,0,44,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,NonDirected
05-20-12_No50_25003,330,286,286,0,0,0,0,44,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,NonDirected
05-20-12_No50_25003,330,286,286,0,0,0,0,44,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,NonDirected
05-20-12_No50_34189,470,394,246,0,0,0,148,76,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,NonDirected
05-20-12_No50_34189,470,394,246,0,0,0,148,76,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,NonDirected
05-20-12_No50_34189,470,394,246,0,0,0,148,76,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,NonDirected
05-20-12_No50_34189,470,394,246,0,0,0,148,76,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,NonDirected
05-20-12_No50_34189,470,394,246,0,0,0,148,76,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,NonDirected
05-20-12_No50_34189,470,394,246,0,0,0,148,76,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,NonDirected
05-20-12_No50_37299,223,210,109,0,0,0,101,13,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,NonDirected
05-20-12_No50_37299,223,210,109,0,0,0,101,13,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,NonDirected
05-20-12_No50_37299,223,210,109,0,0,0,101,13,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,NonDirected
05-20-12_No50_37299,223,210,109,0,0,0,101,13,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,NonDirected
05-20-12_No50_37299,223,210,109,0,0,0,101,13,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,NonDirected
05-20-12_No50_37299,223,210,109,0,0,0,101,13,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,NonDirected
05-20-12_No50_39412,2822,1776,103,0,76,0,1597,1046,50,L,Leg,76,61304.72,354653,339001.92,-1.75528300830982,4.33073334028633,51,Directed
05-20-12_No50_39412,2822,1776,103,0,76,0,1597,1046,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.33073334028633,51,Directed
05-20-12_No50_39412,2822,1776,103,0,76,0,1597,1046,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.33073334028633,51,Directed
05-20-12_No50_39412,2822,1776,103,0,76,0,1597,1046,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.33073334028633,51,Directed
05-20-12_No50_39412,2822,1776,103,0,76,0,1597,1046,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,4.33073334028633,51,Directed
05-20-12_No50_39412,2822,1776,103,0,76,0,1597,1046,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,4.33073334028633,51,Directed
05-20-12_No50_47469,559,491,411,0,0,0,80,68,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,NonDirected
05-20-12_No50_47469,559,491,411,0,0,0,80,68,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,NonDirected
05-20-12_No50_47469,559,491,411,0,0,0,80,68,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,NonDirected
05-20-12_No50_47469,559,491,411,0,0,0,80,68,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,NonDirected
05-20-12_No50_47469,559,491,411,0,0,0,80,68,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,NonDirected
05-20-12_No50_47469,559,491,411,0,0,0,80,68,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,NonDirected
05-20-12_No50_81327,823,554,280,87,77,0,110,269,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.34380542185368,51,Directed
05-20-12_No50_81327,823,554,280,87,77,0,110,269,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.34380542185368,51,Directed
05-20-12_No50_81327,823,554,280,87,77,0,110,269,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.34380542185368,51,Directed
05-20-12_No50_81327,823,554,280,87,77,0,110,269,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.34380542185368,51,Directed
05-20-12_No50_81327,823,554,280,87,77,0,110,269,50,L,BrownWingBrownBody,11,117666.78,354653,339001.92,-1.10328311521892,4.34380542185368,51,Directed
05-20-12_No50_81327,823,554,280,87,77,0,110,269,50,L,BrownTail,66,35573.02,354653,339001.92,-2.29955236129199,4.34380542185368,51,Directed
05-20-12_No50_94669,2473,1794,817,0,298,0,679,679,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.6970934865054,51,Directed
05-20-12_No50_94669,2473,1794,817,0,298,0,679,679,50,L,WhiteChest,82,59191.14,354653,339001.92,-1.79036797812915,5.6970934865054,51,Directed
05-20-12_No50_94669,2473,1794,817,0,298,0,679,679,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,5.6970934865054,51,Directed
05-20-12_No50_94669,2473,1794,817,0,298,0,679,679,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.6970934865054,51,Directed
05-20-12_No50_94669,2473,1794,817,0,298,0,679,679,50,L,BrownWingBrownBody,216,117666.78,354653,339001.92,-1.10328311521892,5.6970934865054,51,Directed
05-20-12_No50_94669,2473,1794,817,0,298,0,679,679,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.6970934865054,51,Directed
05-20-12_No50_95813,599,531,100,0,0,0,431,68,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,NonDirected
05-20-12_No50_95813,599,531,100,0,0,0,431,68,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,NonDirected
05-20-12_No50_95813,599,531,100,0,0,0,431,68,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,NonDirected
05-20-12_No50_95813,599,531,100,0,0,0,431,68,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,NonDirected
05-20-12_No50_95813,599,531,100,0,0,0,431,68,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,NonDirected
05-20-12_No50_95813,599,531,100,0,0,0,431,68,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,NonDirected
05-20-12_No52_167355,1109,859,519,0,0,6,334,250,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,NonDirected
05-20-12_No52_167355,1109,859,519,0,0,6,334,250,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,NonDirected
05-20-12_No52_167355,1109,859,519,0,0,6,334,250,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,NonDirected
05-20-12_No52_167355,1109,859,519,0,0,6,334,250,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,NonDirected
05-20-12_No52_167355,1109,859,519,0,0,6,334,250,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,NonDirected
05-20-12_No52_167355,1109,859,519,0,0,6,334,250,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,NonDirected
05-20-12_No52_181147,835,432,208,0,0,0,224,403,52,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,51,NonDirected
05-20-12_No52_181147,835,432,208,0,0,0,224,403,52,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,51,NonDirected
05-20-12_No52_181147,835,432,208,0,0,0,224,403,52,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,51,NonDirected
05-20-12_No52_181147,835,432,208,0,0,0,224,403,52,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,51,NonDirected
05-20-12_No52_181147,835,432,208,0,0,0,224,403,52,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,51,NonDirected
05-20-12_No52_181147,835,432,208,0,0,0,224,403,52,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,51,NonDirected
05-20-12_No60_163671,409,359,195,0,0,0,164,50,60,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
05-20-12_No60_163671,409,359,195,0,0,0,164,50,60,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
05-20-12_No60_163671,409,359,195,0,0,0,164,50,60,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
05-20-12_No60_163671,409,359,195,0,0,0,164,50,60,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
05-20-12_No60_163671,409,359,195,0,0,0,164,50,60,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
05-20-12_No60_163671,409,359,195,0,0,0,164,50,60,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
05-20-12_No60_238919,1944,1571,569,0,0,0,1002,373,60,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
05-20-12_No60_238919,1944,1571,569,0,0,0,1002,373,60,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
05-20-12_No60_238919,1944,1571,569,0,0,0,1002,373,60,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
05-20-12_No60_238919,1944,1571,569,0,0,0,1002,373,60,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
05-20-12_No60_238919,1944,1571,569,0,0,0,1002,373,60,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
05-20-12_No60_238919,1944,1571,569,0,0,0,1002,373,60,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
05-20-12_No60_246219,4061,1609,431,68,57,0,1053,2452,60,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.04305126783455,53,Directed
05-20-12_No60_246219,4061,1609,431,68,57,0,1053,2452,60,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.04305126783455,53,Directed
05-20-12_No60_246219,4061,1609,431,68,57,0,1053,2452,60,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,4.04305126783455,53,Directed
05-20-12_No60_246219,4061,1609,431,68,57,0,1053,2452,60,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.04305126783455,53,Directed
05-20-12_No60_246219,4061,1609,431,68,57,0,1053,2452,60,L,BrownWingBrownBody,15,117666.78,354653,339001.92,-1.10328311521892,4.04305126783455,53,Directed
05-20-12_No60_246219,4061,1609,431,68,57,0,1053,2452,60,L,BrownTail,42,35573.02,354653,339001.92,-2.29955236129199,4.04305126783455,53,Directed
05-20-12_No60_60978,127,127,127,0,0,0,0,0,60,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
05-20-12_No60_60978,127,127,127,0,0,0,0,0,60,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
05-20-12_No60_60978,127,127,127,0,0,0,0,0,60,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
05-20-12_No60_60978,127,127,127,0,0,0,0,0,60,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
05-20-12_No60_60978,127,127,127,0,0,0,0,0,60,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
